gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-09-11,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",27.000000000,29.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,17.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-09-11,PEAK,"Headway / Schedule Adherence",13.000000000,15.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",220.000000000,339.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",95.000000000,166.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",96.000000000,244.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",217.000000000,410.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,194.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",107.000000000,169.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",935.000000000,1263.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",339.000000000,454.000000000,
4,4,,"Limited Service","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",87.000000000,137.000000000,
4,4,,"Limited Service","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",27.000000000,38.000000000,
5,5,,"Limited Service","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",36.000000000,49.000000000,
7,7,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",300.000000000,406.000000000,
7,7,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",322.000000000,397.000000000,
8,8,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",60.000000000,224.000000000,
8,8,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",271.000000000,519.000000000,
9,9,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",397.000000000,547.000000000,
9,9,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",277.000000000,359.000000000,
10,10,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",102.000000000,184.000000000,
10,10,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",308.000000000,455.000000000,
11,11,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",390.000000000,519.000000000,
11,11,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",236.000000000,316.000000000,
14,14,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",60.000000000,111.000000000,
14,14,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",116.000000000,215.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",596.000000000,805.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",242.000000000,297.000000000,
16,16,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",401.000000000,566.000000000,
16,16,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",90.000000000,247.000000000,
17,17,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",206.000000000,285.000000000,
17,17,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",81.000000000,142.000000000,
18,18,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",20.000000000,53.000000000,
18,18,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",35.000000000,72.000000000,
19,19,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,369.000000000,
19,19,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",54.000000000,315.000000000,
21,21,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",121.000000000,192.000000000,
21,21,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",338.000000000,498.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",359.000000000,493.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",865.000000000,1118.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",1123.000000000,1557.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",464.000000000,636.000000000,
24,24,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",30.000000000,81.000000000,
24,24,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",139.000000000,224.000000000,
26,26,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",130.000000000,250.000000000,
26,26,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",12.000000000,105.000000000,
27,27,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",67.000000000,87.000000000,
27,27,,"Local Bus","Other Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",150.000000000,172.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,OFF_PEAK,"Headway / Schedule Adherence",1016.000000000,1342.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",405.000000000,568.000000000,
29,29,,"Local Bus","Other Bus",Bus,2018-09-11,PEAK,"Headway / Schedule Adherence",57.000000000,249.000000000,
