gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",731.000000000,1003.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",839.000000000,1143.000000000,
24,24,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",115.000000000,180.000000000,
26,26,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,91.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",1086.000000000,1553.000000000,
30,30,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",88.000000000,128.000000000,
31,31,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",316.000000000,525.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",666.000000000,841.000000000,
34,34,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",162.000000000,329.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",360.000000000,567.000000000,
35,35,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",105.000000000,129.000000000,
36,36,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",335.000000000,477.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",1287.000000000,1597.000000000,
40,40,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",67.000000000,80.000000000,
41,41,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",106.000000000,216.000000000,
42,42,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,184.000000000,
43,43,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",234.000000000,376.000000000,
44,44,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",264.000000000,363.000000000,
45,45,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",175.000000000,294.000000000,
47,47,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",202.000000000,352.000000000,
55,55,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",97.000000000,165.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",780.000000000,945.000000000,
59,59,,"Local Bus","Other Bus",Bus,2016-05-15,OFF_PEAK,"Headway / Schedule Adherence",73.000000000,112.000000000,
