gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2016-10-26,PEAK,"Headway / Schedule Adherence",14.000000000,17.000000000,2.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2016-10-26,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,22.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2016-10-26,PEAK,"Headway / Schedule Adherence",8.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,20.000000000,1.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,24.000000000,2.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-10-26,PEAK,"Headway / Schedule Adherence",8.000000000,10.000000000,1.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-10-26,PEAK,"Headway / Schedule Adherence",7.000000000,13.000000000,2.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2016-10-26,PEAK,"Headway / Schedule Adherence",7.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",25.000000000,29.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,18.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2016-10-26,PEAK,"Headway / Schedule Adherence",11.000000000,15.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",370.000000000,629.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",455.000000000,757.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",199.000000000,416.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1169.000000000,1662.000000000,
4,4,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",83.000000000,182.000000000,
5,5,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",32.000000000,44.000000000,
7,7,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",433.000000000,656.000000000,
8,8,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",312.000000000,834.000000000,
9,9,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",643.000000000,953.000000000,
10,10,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",327.000000000,614.000000000,
11,11,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",463.000000000,802.000000000,
14,14,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,327.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",787.000000000,1139.000000000,
16,16,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",413.000000000,747.000000000,
17,17,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",222.000000000,435.000000000,
18,18,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,125.000000000,
19,19,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",361.000000000,709.000000000,
21,21,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",535.000000000,743.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1103.000000000,1494.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1540.000000000,2149.000000000,
24,24,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",199.000000000,311.000000000,
26,26,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",196.000000000,350.000000000,
27,27,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",213.000000000,284.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1460.000000000,2002.000000000,
29,29,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",270.000000000,606.000000000,
30,30,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",232.000000000,389.000000000,
31,31,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",872.000000000,1141.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1334.000000000,1724.000000000,
33,33,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",124.000000000,218.000000000,
34,34,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",630.000000000,921.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",526.000000000,1109.000000000,
35,35,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",272.000000000,474.000000000,
36,36,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",525.000000000,768.000000000,
37,37,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",233.000000000,372.000000000,
38,38,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,361.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1627.000000000,2084.000000000,
40,40,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",164.000000000,298.000000000,
41,41,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",212.000000000,574.000000000,
42,42,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",245.000000000,452.000000000,
43,43,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",313.000000000,518.000000000,
44,44,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",554.000000000,880.000000000,
45,45,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",538.000000000,837.000000000,
47,47,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",480.000000000,775.000000000,
50,50,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",141.000000000,260.000000000,
51,51,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,382.000000000,
52,52,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",176.000000000,340.000000000,
55,55,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",143.000000000,225.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",1074.000000000,1444.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,240.000000000,
59,59,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",120.000000000,259.000000000,
60,60,,"Local Bus","Other Bus",Bus,2016-10-26,OFF_PEAK,"Headway / Schedule Adherence",373.000000000,613.000000000,
