gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
201,201,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",132.000000000,178.000000000,
202,202,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,139.000000000,
202,202,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",28.000000000,70.000000000,
210,210,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",93.000000000,155.000000000,
210,210,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",57.000000000,114.000000000,
211,211,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",48.000000000,106.000000000,
211,211,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",64.000000000,143.000000000,
212,212,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",25.000000000,31.000000000,
212,212,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",25.000000000,54.000000000,
214,214,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",94.000000000,136.000000000,
214,214,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",105.000000000,143.000000000,
215,215,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,368.000000000,
215,215,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",56.000000000,180.000000000,
216,216,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",87.000000000,125.000000000,
216,216,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,231.000000000,
217,217,,"Limited Service","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,23.000000000,
217,217,,"Limited Service","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",17.000000000,31.000000000,
220,220,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",133.000000000,205.000000000,
220,220,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",206.000000000,372.000000000,
221,221,,"Limited Service","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,13.000000000,
221,221,,"Limited Service","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",21.000000000,26.000000000,
222,222,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",132.000000000,188.000000000,
222,222,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",179.000000000,274.000000000,
225,225,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",340.000000000,518.000000000,
225,225,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",257.000000000,395.000000000,
230,230,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",47.000000000,120.000000000,
230,230,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",168.000000000,261.000000000,
236,236,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",84.000000000,146.000000000,
236,236,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",52.000000000,86.000000000,
238,238,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",58.000000000,111.000000000,
238,238,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",141.000000000,242.000000000,
240,240,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",361.000000000,539.000000000,
240,240,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",142.000000000,315.000000000,
245,245,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",55.000000000,107.000000000,
245,245,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",73.000000000,136.000000000,
325,325,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",2.000000000,9.000000000,
325,325,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",14.000000000,54.000000000,
326,326,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",50.000000000,102.000000000,
326,326,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,30.000000000,
350,350,,"Local Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",129.000000000,231.000000000,
350,350,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",244.000000000,375.000000000,
351,351,,"Limited Service","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,13.000000000,
351,351,,"Limited Service","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",20.000000000,22.000000000,
352,352,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",20.000000000,41.000000000,
352,352,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,23.000000000,
354,354,,"Express Bus","Other Bus",Bus,2018-01-18,PEAK,"Headway / Schedule Adherence",51.000000000,99.000000000,
354,354,,"Express Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",38.000000000,87.000000000,
411,411,,"Local Bus","Other Bus",Bus,2018-01-18,OFF_PEAK,"Headway / Schedule Adherence",89.000000000,177.000000000,
