gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,"Red Line","Rapid Transit","Red Line",Rail,2016-11-01,OFF_PEAK,"Passenger Wait Time",78592.455884873,87333.902216644,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2016-11-01,PEAK,"Passenger Wait Time",76644.127839971,85647.307745354,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2016-11-01,PEAK,"Passenger Wait Time",66642.499430470,73046.852130195,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2016-11-01,OFF_PEAK,"Passenger Wait Time",86282.889969781,92537.139457012,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2016-11-01,PEAK,"Passenger Wait Time",7385.116122554,10019.411455423,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2016-11-01,OFF_PEAK,"Passenger Wait Time",15136.737278961,19145.459355113,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2016-11-01,PEAK,"Passenger Wait Time",11327.953267204,17174.412625871,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2016-11-01,OFF_PEAK,"Passenger Wait Time",18794.215380947,26621.877139759,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2016-11-01,PEAK,"Passenger Wait Time",13781.542766960,18204.970370422,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2016-11-01,OFF_PEAK,"Passenger Wait Time",20427.774285017,26771.850286124,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2016-11-01,OFF_PEAK,"Passenger Wait Time",26501.121786054,36051.571158149,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2016-11-01,PEAK,"Passenger Wait Time",16146.608012885,23644.357463727,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2016-11-01,PEAK,"Passenger Wait Time",24064.207473541,25870.085268850,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2016-11-01,OFF_PEAK,"Passenger Wait Time",37286.905838296,40127.842742977,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2016-11-01,PEAK,"Headway / Schedule Adherence",116.000000000,140.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2016-11-01,OFF_PEAK,"Headway / Schedule Adherence",544.000000000,638.000000000,
