gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,"Red Line","Rapid Transit","Red Line",Rail,2016-08-01,OFF_PEAK,"Passenger Wait Time",90878.964347520,98530.205974094,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2016-08-01,PEAK,"Passenger Wait Time",74067.477710356,80316.781618470,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2016-08-01,PEAK,"Passenger Wait Time",49695.010076087,54549.483472268,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2016-08-01,OFF_PEAK,"Passenger Wait Time",67662.839974462,73596.192087686,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2016-08-01,PEAK,"Passenger Wait Time",6425.935315413,8780.764826437,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2016-08-01,OFF_PEAK,"Passenger Wait Time",11500.312193149,15675.035415986,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2016-08-01,OFF_PEAK,"Passenger Wait Time",14077.891032083,20086.911056013,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2016-08-01,PEAK,"Passenger Wait Time",7234.316299026,10837.697291425,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2016-08-01,OFF_PEAK,"Passenger Wait Time",10836.927303140,15846.329780316,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2016-08-01,PEAK,"Passenger Wait Time",6707.465323625,9937.029387816,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2016-08-01,PEAK,"Passenger Wait Time",10821.203515028,15237.722190270,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2016-08-01,OFF_PEAK,"Passenger Wait Time",16381.948179594,23405.206337659,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2016-08-01,OFF_PEAK,"Passenger Wait Time",23031.259056732,24926.035088544,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2016-08-01,PEAK,"Passenger Wait Time",15090.007337006,16133.631312518,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2016-08-01,OFF_PEAK,"Headway / Schedule Adherence",820.000000000,990.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2016-08-01,PEAK,"Headway / Schedule Adherence",209.000000000,269.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2016-08-01,PEAK,"Headway / Schedule Adherence",362.000000000,418.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2016-08-01,OFF_PEAK,"Headway / Schedule Adherence",728.000000000,788.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2016-08-01,PEAK,"Headway / Schedule Adherence",327.000000000,441.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2016-08-01,OFF_PEAK,"Headway / Schedule Adherence",844.000000000,1104.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2016-08-01,OFF_PEAK,"Headway / Schedule Adherence",1642.000000000,2120.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2016-08-01,PEAK,"Headway / Schedule Adherence",697.000000000,884.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2016-08-01,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,29.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2016-08-01,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2016-08-01,PEAK,"Headway / Schedule Adherence",11.000000000,14.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2016-08-01,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,23.000000000,.000000000
