gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
4,4,,"Limited Service","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",24.000000000,33.000000000,
5,5,,"Limited Service","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",30.000000000,49.000000000,
7,7,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",365.000000000,408.000000000,
7,7,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",285.000000000,387.000000000,
8,8,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",126.000000000,275.000000000,
8,8,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",336.000000000,603.000000000,
9,9,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",511.000000000,647.000000000,
9,9,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",313.000000000,401.000000000,
10,10,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",115.000000000,193.000000000,
10,10,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",281.000000000,463.000000000,
11,11,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",372.000000000,582.000000000,
11,11,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",258.000000000,363.000000000,
14,14,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",71.000000000,130.000000000,
14,14,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",135.000000000,221.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",613.000000000,806.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",254.000000000,363.000000000,
16,16,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",124.000000000,259.000000000,
16,16,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",370.000000000,560.000000000,
17,17,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",218.000000000,334.000000000,
17,17,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",85.000000000,155.000000000,
18,18,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",34.000000000,63.000000000,
18,18,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",37.000000000,72.000000000,
19,19,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",193.000000000,367.000000000,
19,19,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",171.000000000,356.000000000,
21,21,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",130.000000000,181.000000000,
21,21,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",392.000000000,476.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",813.000000000,1133.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",374.000000000,483.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",534.000000000,746.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",1180.000000000,1644.000000000,
24,24,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,213.000000000,
24,24,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",33.000000000,83.000000000,
26,26,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,242.000000000,
26,26,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",50.000000000,104.000000000,
27,27,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",30.000000000,86.000000000,
27,27,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",139.000000000,190.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",1105.000000000,1480.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",485.000000000,661.000000000,
29,29,,"Local Bus","Other Bus",Bus,2016-03-01,PEAK,"Headway / Schedule Adherence",141.000000000,265.000000000,
29,29,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",226.000000000,349.000000000,
30,30,,"Local Bus","Other Bus",Bus,2016-03-01,OFF_PEAK,"Headway / Schedule Adherence",200.000000000,273.000000000,
