gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-11-01,PEAK,"Headway / Schedule Adherence",14.000000000,15.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-11-01,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,28.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",151.000000000,354.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",97.000000000,213.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",83.000000000,240.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",204.000000000,389.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",116.000000000,208.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",68.000000000,168.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",967.000000000,1295.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",291.000000000,424.000000000,
4,4,,"Limited Service","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",58.000000000,140.000000000,
4,4,,"Limited Service","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,36.000000000,
5,5,,"Limited Service","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",32.000000000,49.000000000,
7,7,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",302.000000000,402.000000000,
7,7,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",308.000000000,358.000000000,
8,8,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",98.000000000,218.000000000,
8,8,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",241.000000000,505.000000000,
9,9,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",478.000000000,665.000000000,
9,9,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",303.000000000,396.000000000,
10,10,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",123.000000000,183.000000000,
10,10,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",252.000000000,453.000000000,
11,11,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",354.000000000,464.000000000,
11,11,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",257.000000000,320.000000000,
14,14,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",51.000000000,114.000000000,
14,14,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",130.000000000,223.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",572.000000000,749.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",219.000000000,279.000000000,
16,16,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",98.000000000,231.000000000,
16,16,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",346.000000000,552.000000000,
17,17,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",205.000000000,286.000000000,
17,17,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",66.000000000,141.000000000,
18,18,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",37.000000000,52.000000000,
18,18,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",46.000000000,67.000000000,
19,19,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",146.000000000,382.000000000,
19,19,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",120.000000000,317.000000000,
21,21,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",161.000000000,231.000000000,
21,21,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",373.000000000,494.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",248.000000000,399.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",704.000000000,950.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",886.000000000,1324.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",368.000000000,496.000000000,
24,24,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",40.000000000,88.000000000,
24,24,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,207.000000000,
26,26,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,244.000000000,
26,26,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",46.000000000,119.000000000,
27,27,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",49.000000000,86.000000000,
27,27,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",110.000000000,170.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",955.000000000,1413.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",385.000000000,548.000000000,
29,29,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",97.000000000,248.000000000,
29,29,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",268.000000000,398.000000000,
30,30,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",186.000000000,253.000000000,
30,30,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",66.000000000,104.000000000,
31,31,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",257.000000000,342.000000000,
31,31,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",650.000000000,863.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",958.000000000,1260.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",549.000000000,769.000000000,
33,33,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",86.000000000,134.000000000,
33,33,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",13.000000000,53.000000000,
34,34,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",185.000000000,266.000000000,
34,34,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",384.000000000,550.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",415.000000000,720.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",136.000000000,324.000000000,
35,35,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",131.000000000,176.000000000,
35,35,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",221.000000000,331.000000000,
36,36,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",380.000000000,520.000000000,
36,36,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",163.000000000,269.000000000,
37,37,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",96.000000000,153.000000000,
37,37,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,227.000000000,
38,38,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",128.000000000,212.000000000,
38,38,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",71.000000000,139.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",455.000000000,627.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",1122.000000000,1541.000000000,
40,40,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",135.000000000,197.000000000,
40,40,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",56.000000000,96.000000000,
41,41,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",87.000000000,177.000000000,
41,41,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",189.000000000,367.000000000,
42,42,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",264.000000000,351.000000000,
42,42,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",70.000000000,102.000000000,
43,43,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",43.000000000,131.000000000,
43,43,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",173.000000000,348.000000000,
44,44,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",313.000000000,590.000000000,
44,44,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",113.000000000,230.000000000,
45,45,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",153.000000000,229.000000000,
45,45,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",319.000000000,518.000000000,
47,47,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",230.000000000,510.000000000,
47,47,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",143.000000000,230.000000000,
50,50,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",66.000000000,108.000000000,
50,50,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,149.000000000,
51,51,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",179.000000000,246.000000000,
51,51,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",74.000000000,129.000000000,
52,52,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",83.000000000,143.000000000,
52,52,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,182.000000000,
55,55,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",46.000000000,93.000000000,
55,55,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",70.000000000,134.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",846.000000000,1093.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",268.000000000,353.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",24.000000000,29.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",129.000000000,182.000000000,
59,59,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",42.000000000,107.000000000,
59,59,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,198.000000000,
60,60,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",74.000000000,168.000000000,
60,60,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",300.000000000,438.000000000,
62,62,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",130.000000000,231.000000000,
62,62,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",79.000000000,171.000000000,
64,64,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",53.000000000,117.000000000,
64,64,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,222.000000000,
65,65,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,253.000000000,
65,65,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",123.000000000,213.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",309.000000000,443.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",912.000000000,1249.000000000,
67,67,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",82.000000000,111.000000000,
67,67,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",39.000000000,72.000000000,
68,68,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",16.000000000,37.000000000,
68,68,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",42.000000000,67.000000000,
69,69,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",181.000000000,266.000000000,
69,69,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",73.000000000,101.000000000,
70,70,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",352.000000000,619.000000000,
70,70,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",114.000000000,242.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",25.000000000,120.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",72.000000000,181.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",341.000000000,412.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",708.000000000,872.000000000,
72,72,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",249.000000000,284.000000000,
72,72,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",83.000000000,129.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",481.000000000,569.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",791.000000000,946.000000000,
74,74,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",196.000000000,217.000000000,
74,74,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",36.000000000,55.000000000,
75,75,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",36.000000000,50.000000000,
75,75,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",68.000000000,95.000000000,
76,76,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,232.000000000,
76,76,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",74.000000000,138.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",237.000000000,335.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",850.000000000,1133.000000000,
78,78,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",239.000000000,350.000000000,
78,78,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",97.000000000,152.000000000,
79,79,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",47.000000000,92.000000000,
79,79,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",141.000000000,220.000000000,
80,80,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",226.000000000,430.000000000,
80,80,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",56.000000000,157.000000000,
83,83,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,293.000000000,
83,83,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",20.000000000,110.000000000,
84,84,,"Limited Service","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",49.000000000,91.000000000,
84,84,,"Limited Service","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",7.000000000,18.000000000,
85,85,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",19.000000000,38.000000000,
85,85,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",59.000000000,92.000000000,
86,86,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",257.000000000,472.000000000,
86,86,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",122.000000000,202.000000000,
87,87,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",95.000000000,195.000000000,
87,87,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",291.000000000,490.000000000,
88,88,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",441.000000000,536.000000000,
88,88,,"Local Bus","Other Bus",Bus,2018-11-01,PEAK,"Headway / Schedule Adherence",137.000000000,197.000000000,
89,89,,"Local Bus","Other Bus",Bus,2018-11-01,OFF_PEAK,"Headway / Schedule Adherence",178.000000000,312.000000000,
