gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
86,86,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",125.000000000,220.000000000,
86,86,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",241.000000000,402.000000000,
87,87,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",391.000000000,517.000000000,
87,87,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",118.000000000,199.000000000,
88,88,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",142.000000000,208.000000000,
88,88,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",402.000000000,528.000000000,
89,89,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",153.000000000,203.000000000,
89,89,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",238.000000000,294.000000000,
90,90,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",90.000000000,127.000000000,
90,90,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",38.000000000,54.000000000,
91,91,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,202.000000000,
91,91,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",48.000000000,69.000000000,
92,92,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",106.000000000,138.000000000,
92,92,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",166.000000000,229.000000000,
93,93,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",229.000000000,333.000000000,
93,93,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",125.000000000,159.000000000,
94,94,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",109.000000000,137.000000000,
94,94,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",246.000000000,298.000000000,
95,95,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",77.000000000,90.000000000,
95,95,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",168.000000000,213.000000000,
96,96,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",286.000000000,395.000000000,
96,96,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",148.000000000,197.000000000,
97,97,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",61.000000000,70.000000000,
97,97,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",70.000000000,80.000000000,
99,99,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",148.000000000,166.000000000,
99,99,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",61.000000000,85.000000000,
100,100,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",218.000000000,237.000000000,
100,100,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",110.000000000,123.000000000,
101,101,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",374.000000000,495.000000000,
101,101,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",219.000000000,284.000000000,
104,104,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",131.000000000,171.000000000,
104,104,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",259.000000000,320.000000000,
105,105,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",50.000000000,63.000000000,
105,105,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,89.000000000,
106,106,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",232.000000000,316.000000000,
106,106,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",94.000000000,143.000000000,
108,108,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",88.000000000,143.000000000,
108,108,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",240.000000000,281.000000000,
109,109,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",321.000000000,420.000000000,
109,109,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",139.000000000,194.000000000,
110,110,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",223.000000000,275.000000000,
110,110,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",329.000000000,422.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",1694.000000000,2039.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",772.000000000,867.000000000,
112,112,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",98.000000000,159.000000000,
112,112,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",52.000000000,84.000000000,
114,114,,"Limited Service","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",4.000000000,4.000000000,
114,114,,"Limited Service","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",56.000000000,66.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",202.000000000,243.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",360.000000000,436.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",452.000000000,529.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",198.000000000,229.000000000,
119,119,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",63.000000000,77.000000000,
119,119,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",131.000000000,150.000000000,
120,120,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",223.000000000,310.000000000,
120,120,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",95.000000000,130.000000000,
121,121,,"Limited Service","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",61.000000000,69.000000000,
121,121,,"Limited Service","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,29.000000000,
131,131,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,141.000000000,
131,131,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",110.000000000,156.000000000,
132,132,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",48.000000000,70.000000000,
132,132,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,147.000000000,
134,134,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",241.000000000,350.000000000,
134,134,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",91.000000000,174.000000000,
136,136,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",76.000000000,126.000000000,
136,136,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",104.000000000,171.000000000,
137,137,,"Local Bus","Other Bus",Bus,2018-04-16,OFF_PEAK,"Headway / Schedule Adherence",110.000000000,175.000000000,
137,137,,"Local Bus","Other Bus",Bus,2018-04-16,PEAK,"Headway / Schedule Adherence",47.000000000,90.000000000,
